@relation DataSet-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E.*UNCHANGED.*-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E(.*:global:test)

@attribute ID numeric
@attribute ProjectID string
@attribute BugFixingCommit string
@attribute CommitURL string
@attribute BuggyCommitID string
@attribute RepairedCommitID string
@attribute Class string
@attribute Method string
@attribute Cluster string
@attribute ModifiedStatementCount numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ThrowStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ThrowStatement numeric

@data
3297,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/a13295959e73e4efc95fff023fa07a924def0c1d,c922510c4f140cd48b1e1eef0c2700cba7111fbf,a13295959e73e4efc95fff023fa07a924def0c1d,'\'ClassNA\'','\'MethodNA\'',cluster10,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/c922510c4f140cd48b1e1eef0c2700cba7111fbf,c7ac131fe5f0dbd086098336ea7b4d1d5c3b08d7,c922510c4f140cd48b1e1eef0c2700cba7111fbf,'\'ClassNA\'','\'MethodNA\'',cluster25,0.6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/c7ac131fe5f0dbd086098336ea7b4d1d5c3b08d7,751c75a0a649c4ca0c28144d925dd55bb965c827,c7ac131fe5f0dbd086098336ea7b4d1d5c3b08d7,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3307,OTHER,pm2,https://github.com/Unitech/pm2/commit/eccc0164ebec630ab71e3379bede276b0265446a,6e7dd58c0cc64cadf828cd4ad02da82a208a8e36,eccc0164ebec630ab71e3379bede276b0265446a,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
3330,OTHER,pm2,https://github.com/Unitech/pm2/commit/94688fba797d0dae717ca811254ff98e6e6619a2,a99bd4dcfbde82f7437c5466f3370066371b6ead,94688fba797d0dae717ca811254ff98e6e6619a2,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,OTHER,pm2,https://github.com/Unitech/pm2/commit/119cc4e8d5c808608c21b70545624ecab03506b3,decdc81b95cdb2cbce2371b93fdba174e0b15b32,119cc4e8d5c808608c21b70545624ecab03506b3,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,OTHER,pm2,https://github.com/Unitech/pm2/commit/3536259523c8489c512396654ac90e6dcf19a6c2,bb124f6ea0abfbb6dfa392697c82fad7ac4f0e00,3536259523c8489c512396654ac90e6dcf19a6c2,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,OTHER,pm2,https://github.com/Unitech/pm2/commit/bb124f6ea0abfbb6dfa392697c82fad7ac4f0e00,f7cd1ad835bcb4deef45e35aef850254c990d465,bb124f6ea0abfbb6dfa392697c82fad7ac4f0e00,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/10bc6c4194244dc2a80e3f5c6ac1606c9d8df853,cd2476245ffc6bacb3dccc66f897c37e82c0fa3d,10bc6c4194244dc2a80e3f5c6ac1606c9d8df853,'\'ClassNA\'','\'MethodNA\'',cluster22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,OTHER,pm2,https://github.com/Unitech/pm2/commit/9d7c28e61e90ccf6f1287df2610c5e764237b0c7,130e2b10ce4be88da5f252c79e6ee37877585c11,9d7c28e61e90ccf6f1287df2610c5e764237b0c7,'\'ClassNA\'','\'MethodNA\'',cluster6,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,OTHER,pm2,https://github.com/Unitech/pm2/commit/def0edd77526581ad60645543d9b9d0bf8a35a42,46020890cd7b2c091e348029998ad6fc7fcbbc30,def0edd77526581ad60645543d9b9d0bf8a35a42,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,OTHER,pm2,https://github.com/Unitech/pm2/commit/7567b72541358c9aaee5b011ead5a321d60ede80,13a3a189100dfccf2839906edf0c2a4961d5ac7e,7567b72541358c9aaee5b011ead5a321d60ede80,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,OTHER,pm2,https://github.com/Unitech/pm2/commit/9c3dcc995de56f2af116f8822eb5cd375f6efba6,4a247462811a187c50cadafc7df3efbdea12ab42,9c3dcc995de56f2af116f8822eb5cd375f6efba6,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,OTHER,pm2,https://github.com/Unitech/pm2/commit/2f6535c11ef84795d50a3bf77f9a790179622140,64fa8e62770a4fecdfbe5d5dd478c3bd9b749905,2f6535c11ef84795d50a3bf77f9a790179622140,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3373,OTHER,pm2,https://github.com/Unitech/pm2/commit/91d171ca9caee7c1eb1a51c3e73d0eae92e355b6,90f8e6d44a39f2b58877e4f6c849d41e1821f6b1,91d171ca9caee7c1eb1a51c3e73d0eae92e355b6,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3383,OTHER,pm2,https://github.com/Unitech/pm2/commit/487fbea7e790475bd07fb09f4e72d22258071299,bf2b71a415658e56bb7932f4031549d5eb93e71d,487fbea7e790475bd07fb09f4e72d22258071299,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3391,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/fba752cba72ce06986cb312dbc4ee6252862fc17,8a2cae1dbf53ee66be132aec3d72419a6b86cd96,fba752cba72ce06986cb312dbc4ee6252862fc17,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3392,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/8a2cae1dbf53ee66be132aec3d72419a6b86cd96,64b07ca9a0363baba765c7033bfb18a064c72a65,8a2cae1dbf53ee66be132aec3d72419a6b86cd96,'\'ClassNA\'','\'MethodNA\'',cluster19,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/64b07ca9a0363baba765c7033bfb18a064c72a65,0db7221f5a37961c841ba7b048d283b0331777b9,64b07ca9a0363baba765c7033bfb18a064c72a65,'\'ClassNA\'','\'MethodNA\'',cluster25,0.6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,OTHER,pm2,https://github.com/Unitech/pm2/commit/c9f0b6eba052d5656e9ee0a63ee5152ac1a250bc,8860ca20b84052e96791f6e2a1c303c9095e7182,c9f0b6eba052d5656e9ee0a63ee5152ac1a250bc,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3396,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/8860ca20b84052e96791f6e2a1c303c9095e7182,c82995a7ae2a14ea1ca7b03f42765b795d73a5c8,8860ca20b84052e96791f6e2a1c303c9095e7182,'\'ClassNA\'','\'MethodNA\'',cluster25,0.6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,OTHER,pm2,https://github.com/Unitech/pm2/commit/8895867495c42d9979d62b00a35d16389ddf2d34,03376eb30f69f9c80431ac2904415cbb0d91d7ec,8895867495c42d9979d62b00a35d16389ddf2d34,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,OTHER,pm2,https://github.com/Unitech/pm2/commit/faad3a99565e8845c70ba33bc859c7036970580c,48130cd16c9c4ed666981c41dbc5b02faef7aa3d,faad3a99565e8845c70ba33bc859c7036970580c,'\'ClassNA\'','\'MethodNA\'',cluster10,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/8c2944cf15419bb3c1a6e5f5ac8a65279031d190,c745b481895f161ce4a0aa34c1d1a37b272b4855,8c2944cf15419bb3c1a6e5f5ac8a65279031d190,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,OTHER,pm2,https://github.com/Unitech/pm2/commit/c745b481895f161ce4a0aa34c1d1a37b272b4855,ffd4841eaa6bf80c3096c4cba35414c4b2d9af99,c745b481895f161ce4a0aa34c1d1a37b272b4855,'\'ClassNA\'','\'MethodNA\'',cluster11,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,OTHER,pm2,https://github.com/Unitech/pm2/commit/ffd4841eaa6bf80c3096c4cba35414c4b2d9af99,1ec8ff645524b49549590880e2b9dc70d0892fd3,ffd4841eaa6bf80c3096c4cba35414c4b2d9af99,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/f59be82550d573ea27a8113573207d980b6adb37,295a022b8072725a0f9a44b2a16881704ebc1bf6,f59be82550d573ea27a8113573207d980b6adb37,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,OTHER,pm2,https://github.com/Unitech/pm2/commit/afca3d725f2427db96fe59b976ea12bda918cf45,73e9cd59c549abe5ef0a075392624784366f193b,afca3d725f2427db96fe59b976ea12bda918cf45,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/61a627eff55e7518bcb012438cb0cf0d305dadb5,3f6323f9571e637107f44b4fae65d84e9d337b1f,61a627eff55e7518bcb012438cb0cf0d305dadb5,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,OTHER,pm2,https://github.com/Unitech/pm2/commit/d7ea814f7a1cb7b47589c2c215c51c499fcd2929,8d9d54e66e6d6d4da40ab56ea57a6fbc5adf7310,d7ea814f7a1cb7b47589c2c215c51c499fcd2929,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,6,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,OTHER,pm2,https://github.com/Unitech/pm2/commit/57543562b6146753f99b8fa8c285a065b022ef1d,da677c6f54d0ed206746df1331524181d8f1cd6c,57543562b6146753f99b8fa8c285a065b022ef1d,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/c69ba1f7cfc0438a2fb50289408919c696b9f2d6,ca1a10ff7131434bf52de169764bfc11a9d6e624,c69ba1f7cfc0438a2fb50289408919c696b9f2d6,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,OTHER,pm2,https://github.com/Unitech/pm2/commit/ca1a10ff7131434bf52de169764bfc11a9d6e624,883fff1ab1175dd631c21734bf23fdd81625bd04,ca1a10ff7131434bf52de169764bfc11a9d6e624,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,OTHER,pm2,https://github.com/Unitech/pm2/commit/0bd19a030e429222f50df1bdf7055813492ea004,1d146b58439abf0bac3b0fce16849d96cc81a364,0bd19a030e429222f50df1bdf7055813492ea004,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3491,OTHER,pm2,https://github.com/Unitech/pm2/commit/08f77f2c77a8d9514e5bdb70e7ccb2e3f2a346a1,1d146b58439abf0bac3b0fce16849d96cc81a364,08f77f2c77a8d9514e5bdb70e7ccb2e3f2a346a1,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,OTHER,pm2,https://github.com/Unitech/pm2/commit/2a35f5c2edc3b6c283b3c860cfc535987862a910,64061f0f488d598bc03b2ccca1843a6ad8fcfb33,2a35f5c2edc3b6c283b3c860cfc535987862a910,'\'ClassNA\'','\'MethodNA\'',cluster1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,OTHER,pm2,https://github.com/Unitech/pm2/commit/64061f0f488d598bc03b2ccca1843a6ad8fcfb33,ee9b96a92093dd61458f33d6303aabd9275d5656,64061f0f488d598bc03b2ccca1843a6ad8fcfb33,'\'ClassNA\'','\'MethodNA\'',cluster11,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,OTHER,pm2,https://github.com/Unitech/pm2/commit/ee9b96a92093dd61458f33d6303aabd9275d5656,43b52917cb6beb613a35fa75e0910be0bd216564,ee9b96a92093dd61458f33d6303aabd9275d5656,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,OTHER,pm2,https://github.com/Unitech/pm2/commit/43b52917cb6beb613a35fa75e0910be0bd216564,ca241aa794b984c61037ae6247d85b2020af52bd,43b52917cb6beb613a35fa75e0910be0bd216564,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,OTHER,pm2,https://github.com/Unitech/pm2/commit/ca241aa794b984c61037ae6247d85b2020af52bd,ff0b6e3c8455fac0ed91a3c692f7060e0f1e1fb0,ca241aa794b984c61037ae6247d85b2020af52bd,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/840d760fd7ee6df3ec600ce6efe13f54a63125f2,6455d7eafa03058b8d5cc7970b819865fcaf6eb1,840d760fd7ee6df3ec600ce6efe13f54a63125f2,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
3514,OTHER,pm2,https://github.com/Unitech/pm2/commit/6ad9846de03fa78388064248a8b2011e6898db37,5c5af28864d64be8e4127bb239fcad90e5f5002b,6ad9846de03fa78388064248a8b2011e6898db37,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/4f78a6bde06fec65823aa3b2dafb37c8170dd73d,797fd474438c435d9b387c8f3f994a39098e6e08,4f78a6bde06fec65823aa3b2dafb37c8170dd73d,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/05c9afd3457ba3993bfc57794c7a54221631e73a,e898b07573dfcd4a31be8c0c51bca5ed61bc42ca,05c9afd3457ba3993bfc57794c7a54221631e73a,'\'ClassNA\'','\'MethodNA\'',cluster17,0.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/409892fe15c0621047cd60c52cb9bbf5cb640c81,e39c5b9aac5ea43e58b3a8be55607bf270b6b064,409892fe15c0621047cd60c52cb9bbf5cb640c81,'\'ClassNA\'','\'MethodNA\'',cluster20,0.6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/090c032e1d4a15698468bc1e0407a84dbb438c21,6e624b15a006336beffd8ed0a7fa86c5b1f045f8,090c032e1d4a15698468bc1e0407a84dbb438c21,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,8,3,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
3533,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/f3f19c8ea0a6550a4c0ec738aee462b52f1dac8e,ed158771c6bbef434cac846e7eb06956dab899d9,f3f19c8ea0a6550a4c0ec738aee462b52f1dac8e,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3534,OTHER,pm2,https://github.com/Unitech/pm2/commit/ed158771c6bbef434cac846e7eb06956dab899d9,97da5b10723112c3053c3a785f08e19ab91bfee5,ed158771c6bbef434cac846e7eb06956dab899d9,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/2a07d050a9433214a0976eedcca5bcbdbe686c3d,0a98b4a9923e43ba1674bad39c2475058c3cd940,2a07d050a9433214a0976eedcca5bcbdbe686c3d,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,OTHER,pm2,https://github.com/Unitech/pm2/commit/a58e170123ef7c756ac9e969023dda7cb187a6d4,5235f7bd08858f0a53476f14e759781ef774f122,a58e170123ef7c756ac9e969023dda7cb187a6d4,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,OTHER,pm2,https://github.com/Unitech/pm2/commit/db13939aaa8c7f0719ae4c3268d500cbd4d149ad,b89ae4ac4b5edc74967bfb1db178dd3771cd5e92,db13939aaa8c7f0719ae4c3268d500cbd4d149ad,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,OTHER,pm2,https://github.com/Unitech/pm2/commit/b89ae4ac4b5edc74967bfb1db178dd3771cd5e92,c382d5478eeacae899a433049eb0251b3d25206e,b89ae4ac4b5edc74967bfb1db178dd3771cd5e92,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,OTHER,pm2,https://github.com/Unitech/pm2/commit/84bc52fc23f3364c97260a0e5c32fdeba895fb17,dfc5153d23602374290550cf12969bc9d6e30ad3,84bc52fc23f3364c97260a0e5c32fdeba895fb17,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/c382d5478eeacae899a433049eb0251b3d25206e,da514e6ac26ad41c8a746277b67ce4f64a897740,c382d5478eeacae899a433049eb0251b3d25206e,'\'ClassNA\'','\'MethodNA\'',cluster6,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,OTHER,pm2,https://github.com/Unitech/pm2/commit/68f3a5d54fbaafc66215b4eed0bd80657df582d1,f6585be472a28033926c8470cdb5440b627b8f17,68f3a5d54fbaafc66215b4eed0bd80657df582d1,'\'ClassNA\'','\'MethodNA\'',cluster24,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,OTHER,pm2,https://github.com/Unitech/pm2/commit/8830e9ff580f37f9f8193b294f49e7ed3effd255,2bc7727358993043de791aaa7e60074e3e12e844,8830e9ff580f37f9f8193b294f49e7ed3effd255,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3601,OTHER,pm2,https://github.com/Unitech/pm2/commit/1a655bde5dd2deabfd59907e8c98375d8920d9fc,ba14e0ca8b01c127500576942175dc8de22f9f2a,1a655bde5dd2deabfd59907e8c98375d8920d9fc,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
